Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54763E+12;-4597197;-58346357;-22567106;-8664961;546;393;0;0
1,54763E+12;-9494591;-7218682;-30019663;-8442827;541;393;0;0
1,54763E+12;39744636;3371976;-704764;-8608056;538;392;0;0
1,54763E+12;38732347;2770012;-19504054;-8268903;530;390;0;0
1,54763E+12;13173047;3338396;-47823766;-72648983;520;389;0;0
1,54763E+12;-4171337;-48101273;-1285086;-9719568;515;389;0;0
1,54763E+12;-7763224;-7439815;28509954;-9118499;517;388;0;0
1,54763E+12;3042807;31319934;-43139303;-1308076;518;389;0;0
1,54763E+12;-12049753;-9986774;60981803;-947128;516;390;0;0
1,54763E+12;-15620696;-6279346;-3375467;-8272656;515;391;0;0
1,54763E+12;39425242;49844858;6949901;-9270982;505;391;0;0
1,54763E+12;20847958;74331826;60458206;-855501;505;391;0;0
1,54763E+12;3387684;19182913;4342379;-92513685;507;392;0;0
1,54763E+12;-6038839;7311184;8813913;-8512278;510;392;0;0
1,54763E+12;21380283;11517428;-15245451;-78966618;514;393;0;0
1,54763E+12;37137115;16734217;-20303415;-9618734;513;393;0;0
1,54763E+12;57311374;5181359;-19238764;-8583989;513;393;0;0
1,54763E+12;4379031;54581684;-4066617;-8812329;511;393;0;0
1,54763E+12;20559978;19289379;7642797;-8689055;513;393;0;0
1,54763E+12;-1609368;19980529;4288274;-9079799;516;393;0;0
1,54763E+12;-57402134;41695915;6897541;-91713915;517;393;0;0
1,54763E+12;-18596484;-11798426;-28431414;-8886367;525;393;0;0
1,54763E+12;12863077;13592625;4555309;-9110962;526;393;0;0
1,54763E+12;63687064;3429921;8388052;-9385424;528;393;0;0
1,54763E+12;15418239;5820673;1733112;-8964159;529;394;0;0
1,54763E+12;-98663464;-28553586;567232;-9075586;530;394;0;0
1,54763E+12;34475487;25569072;8175122;-8880898;530;394;0;0
1,54763E+12;6881135;-22019073;-9922197;-76361146;534;393;0;0
1,54763E+12;-11993903;5127777;38100537;-10441381;535;393;0;0
1,54763E+12;-22800982;21577506;121143304;-9335509;540;392;0;0
1,54763E+12;-9386381;-28553586;9611528;-46156187;541;393;0;0
1,54763E+12;-12415574;-4717625;35749578;-8960702;541;392;0;0
1,54763E+12;-13890028;-81533056;-9791297;-71478033;535;393;0;0
1,54763E+12;-5362175;-716318;-43352234;-9641221;532;394;0;0
1,54763E+12;9030333;-54105207;13178982;-9708967;540;394;0;0
1,54763E+12;-30358258;3637266;-1129804;-3168927;541;391;0;0
1,54763E+12;-41430625;19874065;-12527798;-9667537;539;391;0;0
1,54763E+12;108943455;-49846604;4555309;-12334621;531;392;0;0
