Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;-19858356;-14283775;30717794;-8595826;520;474;929;535
1,54765E+12;29234264;-1566782;-628,3185;-9107658;516;477;929;534
1,54765E+12;9789552;-3323456;54716073;-9134991;502;480;927;535
1,54765E+12;-4633849;45046948;60562924;-10204729;490;481;927;536
1,54765E+12;-9744173;-832173;-32986724;-8552251;487;482;927;536
1,54765E+12;-12246975;-12847368;5523967;-9862846;489;482;927;537
1,54765E+12;-18741345;-6645166;95696405;-9949804;486;484;927;539
1,54765E+12;32951817;-8705353;13775884;-9006747;483;482;928;542
1,54765E+12;-9318313;3207915;11379547;-8378949;454;479;928;542
1,54765E+12;39880775;-3317871;36128315;-9705357;454;477;929;542
1,54765E+12;39334485;7220427;14947;-9452184;443;475;931;544
1,54765E+12;18947294;19622737;23890066;-9704829;446;473;933;546
1,54765E+12;8299041;14831808;20429079;-8888005;445;473;935;546
1,54765E+12;-28239427;36711255;8452629;-8361271;451;471;936;543
1,54765E+12;13782865;24361305;22235494;-8834547;457;472;937;541
1,54765E+12;36620498;118507855;9943141;-9369795;473;470;941;532
1,54765E+12;4987453;21486749;10740756;-9329132;480;468;943;529
1,54765E+12;49713957;16589354;16224581;-9030201;492;469;943;525
1,54765E+12;49607494;2425484;16011651;-886571;502;469;944;523
1,54765E+12;4093146;47717303;17502162;-9191848;511;470;944;521
1,54765E+12;30178487;8817403;1627694;-895712;522;472;944;520
1,54765E+12;37098718;9615019;58433622;-9128766;539;472;945;519
1,54765E+12;79045963;28553586;-2565634;-8804466;551;476;944;518
1,54765E+12;-4679402;60772365;24794148;-998067;579;477;944;516
1,54765E+12;-22375122;-7098254;77597335;-8653392;600;481;943;513
1,54765E+12;56915186;-3317871;47263514;-9547243;618;482;942;504
1,54765E+12;760789;118507855;7120943;-8740656;628;484;941;491
1,54765E+12;14369296;100949846;45134213;-8932546;631;487;940;482
1,54765E+12;25706956;1067967;34487706;-8605882;633;489;939;480
1,54765E+12;426349;17280506;14782939;-91802025;640;490;939;476
1,54765E+12;7579965;39318776;-19268434;-9236427;648;494;939;477
1,54765E+12;7494793;19196877;-75694926;-8629038;656;494;939;477
1,54765E+12;43593088;-30040607;-13903293;-8389714;657;497;939;475
1,54765E+12;14369296;-43509313;-12999213;-9381909;660;500;938;470
