Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;-47616073;-6755646;-31850514;-9509213;505;314;942;545
1,54765E+12;-439439;-53183675;-25302038;-9925853;523;345;942;546
1,54765E+12;-3223274;-5674938;-10876892;-9415812;551;390;940;545
1,54765E+12;-255778;-7075041;-6990044;-90275955;582;438;934;547
1,54765E+12;-1296256;-7181506;7806858;-9670017;629;473;925;546
1,54765E+12;-8223991;-8033227;124913216;-9644658;682;492;915;542
1,54765E+12;28131217;-7873529;28300515;-9620582;730;511;900;533
1,54765E+12;33986795;-10370048;37936476;-9513801;775;560;871;527
1,54765E+12;53044045;-84856164;25319493;-7877096;803;619;777;520
1,54765E+12;2584309;-5392893;13124876;-80258045;832;655;515;496
1,54765E+12;3281568;-4935093;-6405358;-8767481;846;677;515;496
1,54765E+12;40428805;-41950732;-1460317;-8584305;847;691;292;438
1,54765E+12;28878218;-1858252;-3424336;-8291599;835;695;267;348
1,54765E+12;8808677;46251226;-8150687;-828207;829;695;413;251
1,54765E+12;-10618583;-564614;17814575;-8127979;828;695;633;165
1,54765E+12;-21371557;36192894;13023646;-8299414;825;695;719;163
1,54765E+12;-16900024;3385066;7274532;-8245199;809;692;754;227
1,54765E+12;-20093976;32944834;12060225;-8305993;775;686;850;319
1,54765E+12;-23235568;20116664;-7150614;-7330758;744;680;872;356
1,54765E+12;-15037757;29963812;-17903587;-7340881;728;672;886;381
1,54765E+12;-14557791;13461724;-17210692;-804741;719;671;898;388
1,54765E+12;-10140363;-8307767;-14070845;-8633137;719;670;907;380
1,54765E+12;-16900024;18200293;-11993903;-89226055;696;672;913;371
1,54765E+12;-25897196;32892475;-119415425;-9164065;683;671;916;362
1,54765E+12;-32817426;-7936012;-59253927;-7571098;670;673;921;354
1,54765E+12;-44580945;-26651178;9403834;-851991;629;672;922;355
1,54765E+12;-35904914;23895302;29738665;-10328021;542;667;921;369
1,54765E+12;-40694097;42739624;25638887;-9956718;384;631;920;417
1,54765E+12;-7018492;36138788;78592174;-9626386;121;596;922;482
1,54765E+12;-8083318;26663396;3122394;-8625198;13;532;925;532
1,54765E+12;-9360724;2043606;-88540554;-8180412;0;330;929;575
1,54765E+12;-5267229;-32463125;20577433;-8221631;86;130;941;612
1,54765E+12;22095868;13770647;29152235;-767107;291;80;943;607
1,54765E+12;-3132517;-4195248;11159635;-7019139;293;227;940;594
1,54765E+12;-3324154;-8373915;25851816;-9503889;451;400;939;577
1,54765E+12;8597492;-45731118;31494465;-9390681;466;468;936;565
1,54765E+12;-10670943;-14697418;2920634;-8184674;463;490;936;560
1,54765E+12;-11896164;-26035076;3697829;-841469;455;516;934;556
1,54765E+12;-18655825;-28005552;34156093;-8147076;454;532;932;547
1,54765E+12;-21371557;-22841124;31281537;-8259891;469;541;931;527
1,54765E+12;-17219418;-2917667;35327208;-8519173;504;542;932;509
1,54765E+12;-17697638;-538085;42088616;-8609779;518;539;934;489
1,54765E+12;-32976252;-4834562;43579125;-8310753;520;523;937;467
1,54765E+12;-4096113;31869713;45441392;-77777557;512;519;939;469
1,54765E+12;-5448045;771261;41875684;-75431337;527;513;940;462
1,54765E+12;-5123414;9522516;3985285;-74169207;536;517;942;443
1,54765E+12;-3371976;22287855;37562975;-74252143;544;522;943;405
1,54765E+12;-3169867;-559378;3655243;-73659625;544;528;945;368
1,54765E+12;-18442895;-112905346;4160865;-73928638;546;528;946;345
1,54765E+12;-3526438;-13419837;40863395;-7083629;541;527;948;336
1,54765E+12;-33934435;-12993976;27822295;-73865047;538;519;948;336
1,54765E+12;-3765897;-11716395;28300515;-71770988;534;519;949;306
1,54765E+12;-35103807;-60737457;29312804;-6985476;535;518;950;293
1,54765E+12;-4798608;-7616617;22870794;-67234545;534;517;950;288
1,54765E+12;-33613297;-11929326;14353588;-69593983;546;513;950;291
1,54765E+12;-2877001;-1922131;78592174;-6708898;552;513;950;292
1,54765E+12;-16207127;-17837265;-9215338;-6875056;562;512;950;289
1,54765E+12;-57194438;-6977826;15777776;-7076312;565;513;951;277
1,54765E+12;-8061676;-102782436;5836381;-6699426;579;511;950;270
1,54765E+12;-19720475;-7777187;-15603243;-68281007;581;514;950;261
1,54765E+12;-10190977;-50614547;56723203;-67329454;593;513;950;256
1,54765E+12;-13065535;-37315138;-63512534;-6667641;592;515;949;255
1,54765E+12;-1333257;-6440265;-5127777;-66629868;605;515;949;245
1,54765E+12;-25795966;-23998277;32288592;-6944497;615;519;950;230
1,54765E+12;-7422885;-35709437;35482544;-6614327;635;520;947;217
1,54765E+12;-15779522;-53825952;5131268;-67909045;644;522;947;214
1,54765E+12;99815376;-46896998;78016217;-68193183;660;521;946;216
1,54765E+12;3700098;-35709437;-44331364;-6526067;663;521;947;216
1,54765E+12;-25254915;-490263;-9599311;-64576125;670;517;947;213
1,54765E+12;-50282937;-15069173;-19020598;-6729603;683;513;947;215
1,54765E+12;14933038;16920967;-22481586;-7123133;707;508;947;225
1,54765E+12;45436156;23788838;-26153758;-61368465;720;512;947;230
1,54765E+12;3910061;32410763;-4084594;-56837487;734;511;946;232
1,54765E+12;45062655;-22788765;-47607344;-71780562;742;512;946;233
1,54765E+12;38728857;-431777;-5383468;-6617583;754;511;946;253
1,54765E+12;9520771;-31573007;-6118077;-7389445;753;515;946;290
1,54765E+12;9222669;-2353402;-6490705;-7148569;746;516;944;346
1,54765E+12;89884454;26005406;-7896044;-680684;726;518;941;367
1,54765E+12;89032733;11543608;-8683886;-62888875;724;520;938;375
1,54765E+12;3824889;12555899;-8524188;-68288665;713;531;934;383
1,54765E+12;14294246;6646214;-7241371;-5991911;716;536;927;398
1,54765E+12;16104153;-12461651;-8348608;-72178288;698;544;915;414
1,54765E+12;9557423;-20820032;-49789008;-8501839;680;547;912;421
1,54765E+12;-57194438;-29708993;-3600265;-7236992;554;546;911;434
1,54765E+12;2611187;-54782397;-4819203;-41149716;212;537;912;451
1,54765E+12;-55047683;-33169982;-32541662;-8726186;14;521;915;462
1,54765E+12;80145516;-22842869;-19659388;-6434331;0;507;918;462
1,54765E+12;10622074;-3572689;-16200146;-65241613;0;509;922;437
1,54765E+12;-14714871;-33861133;-2950828;-9816524;0;513;928;371
1,54765E+12;4298746;471,2389;-3344749;-7398112;0;525;937;285
1,54765E+12;61299455;1237578;-35470328;-60366635;0;523;937;285
1,54765E+12;-12394805;32358405;-64492884;-27343796;0;527;938;260
1,54765E+12;90097386;37308156;1906074;-10908586;0;539;942;215
1,54765E+12;-26709123;-16593194;23404517;-58106985;0;579;949;176
1,54765E+12;-75293505;-14128441;7993608;-9096415;0;597;957;95
1,54765E+12;20359092;-25078636;-51801372;-61439714;0;608;962;26
1,54765E+12;13651791;10053097;5539675;-10206779;0;616;964;31
1,54765E+12;58798397;16334537;5901656;-8491889;0;620;964;41
1,54765E+12;13283701;21977186;18453366;-72569017;0;627;964;50
1,54765E+12;5922426;23841198;6955137;-61978893;0;631;963;60
1,54765E+12;12007865;27406904;-16838937;-66823606;0;633;963;65
1,54765E+12;39315286;17079791;-27911305;-63075533;0;633;962;76
1,54765E+12;316498;24851742;-44348817;-72823477;0;633;961;82
1,54765E+12;13922492;28684485;-20991075;-6862596;0;633;959;85
1,54765E+12;-6197664;39917424;-25675538;-77220473;0;635;957;80
1,54765E+12;14189526;47102946;-25356144;-7400956;0;636;955;80
1,54765E+12;24410175;5050983;-28176597;-78621464;0;635;953;84
1,54765E+12;8281587;41407937;-14655529;-77462;0;634;951;113
1,54765E+12;13922492;36030576;-35831608;-6934087;0;632;948;203
1,54765E+12;4288274;344336;-7789405;-8363368;0;632;946;231
1,54765E+12;11367329;457189;17907077;-76994557;0;632;945;250
1,54765E+12;316498;5476843;-13964379;-79728737;0;632;943;286
1,54765E+12;19671606;5785592;-16678366;-8485817;0;627;942;353
1,54765E+12;47087237;482217;-32169908;-8207974;0;620;941;416
1,54765E+12;35002577;527997;-42762312;-8645884;0;601;941;462
1,54765E+12;5300565;44334853;-35257396;-9193696;0;592;940;524
1,54765E+12;-48136182;24160592;-27698374;-9062897;0;588;942;553
1,54765E+12;-21420425;51255083;-31902874;-8486191;0;546;949;584
1,54765E+12;-3403741;3922453;-16146041;-7435203;0;457;952;610
1,54765E+12;-15990707;-45893434;-8267625;-8907589;0;362;952;633
1,54765E+12;-4865978;-28274333;21642083;-9101328;0;280;952;647
1,54765E+12;-90090406;-12622221;37611846;-9099661;37;198;949;651
1,54765E+12;-90250975;-20874138;30682888;-7754264;138;177;946;645
1,54765E+12;-7651698;23732987;11639601;-8874578;148;202;944;626
1,54765E+12;-78965676;9946632;1041438;-7955396;80;229;943;625
1,54765E+12;-5863085;26342255;78016217;-90284;48;256;945;611
1,54765E+12;-5910907;866905;-8150687;-8614194;65;275;944;610
1,54765E+12;-49953067;-16561429;-33702306;-78265114;231;259;943;612
1,54765E+12;-51923543;-43338272;-14123204;-8060683;563;184;931;618
1,54765E+12;-4665265;-3604454;-15774286;-10370724;630;172;926;619
1,54765E+12;-5320113;-86306535;21642083;-9347606;737;139;905;617
1,54765E+12;-43512803;6859144;5677556;-9002533;800;109;905;617
1,54765E+12;-30363494;13299409;13927728;-9458773;828;111;861;618
1,54765E+12;-65153144;27672195;10454522;-7366518;845;92;749;621
1,54765E+12;1903456;143117;-43284167;-85334425;860;51;507;628
1,54765E+12;43149775;8970993;-45530403;-7870603;870;11;257;637
1,54765E+12;7019191;-6873106;-5250474;-8841767;854;0;124;648
1,54765E+12;6886022;2213601;-3158348;-57395716;873;0;93;658
1,54765E+12;7120245;10411413;-4366814;-11953013;850;0;225;659
1,54765E+12;5443333;7068409;-45317474;-60660357;791;0;135;658
1,54765E+12;49005353;3299545;-5511226;-7959523;757;0;376;675
1,54765E+12;23879595;-11451105;-6932622;-9461014;579;0;778;680
1,54765E+12;-37709585;28045696;-22853342;-9059209;500;0;794;684
1,54765E+12;-4173082;-51173054;9403834;-9336813;521;0;813;682
1,54765E+12;123272605;-43284167;54646257;-8345728;566;0;829;686
1,54765E+12;7561988;5900958;-13165018;-75625362;594;10;816;674
1,54765E+12;5501976;-28272587;-2173633;-888132;566;37;824;672
1,54765E+12;22867304;112242125;-18381807;-7998415;504;59;796;651
1,54765E+12;25635397;-14964452;-19233528;-67037835;428;85;780;653
1,54765E+12;10521717;33262485;-9705776;-61615357;270;106;746;630
