Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54765E+12;-25382322;-9820968;47200683;-5135601;861;410;4;569
1,54765E+12;-18409733;19645426;-15292574;-14724704;899;454;150;571
1,54765E+12;-33740705;-9214117;-56583576;-14329987;925;495;797;628
1,54765E+12;-12234758;-9005899;-899246;-25807482;932;525;847;675
1,54765E+12;-75527376;-6669601;-77042323;-20643248;935;540;954;711
1,54765E+12;-44493678;3098483;-11308162;-1758117;922;599;966;717
1,54765E+12;-18942058;7953291;-8002335;-70955715;895;605;969;336
1,54765E+12;-13753194;1584759;-744348;-5051191;772;592;942;14
1,54765E+12;27262044;14681884;-4994783;24897783;275;489;877;0
1,54765E+12;26677358;16113752;-29293606;2063323;25;424;831;10
1,54765E+12;78330375;13265898;-42388812;10720469;9;339;521;92
1,54765E+12;8045968;4791278;-5016076;-10686376;7;348;252;178
1,54765E+12;-3398156;371057;-43612286;-65436405;341;217;55;333
1,54765E+12;42540655;28536132;-11353367;-10714981;619;209;898;380
1,54765E+12;-13940643;-48329914;-6336243;-5505668;726;284;495;539
1,54765E+12;-35018286;-3209486;-2514147;-12271624;936;330;939;604
1,54765E+12;19437732;-5700769;-19818214;-12700569;946;439;964;628
1,54765E+12;-42498767;-2279906;16058774;-8335988;955;530;967;665
1,54765E+12;21034709;-28910158;6982364;-8311433;958;539;969;676
1,54765E+12;-786969;-18721448;17660812;-6401971;913;102;958;709
1,54765E+12;83423245;-4902281;2050884;-4597145;751;0;958;709
1,54765E+12;3098832;14940019;16239591;30120972;661;0;291;679
1,54765E+12;98434824;-17083283;12167214;-50580865;550;175;216;620
1,54765E+12;4227362;-8831366;7993783;-8107054;223;286;559;541
1,54765E+12;21725859;-37098718;6237109;-44493843;58;367;346;537
1,54765E+12;-64934975;-11440633;70090675;792883;17;444;278;566
1,54765E+12;-10917034;-18529812;5076639;19286731;28;495;755;652
1,54765E+12;71603876;-23161042;15899949;-21773014;33;556;267;697
1,54765E+12;-123935826;-12051324;6466096;-17536915;707;591;851;723
1,54765E+12;-1035818;-85912085;13641843;-121816225;833;598;739;731
1,54765E+12;-11869984;5898515;1541981;-13647889;877;606;872;747
1,54765E+12;-7584852;10859787;9324596;-19583937;910;594;943;772
1,54765E+12;-76059705;12573875;10990862;-17538956;899;635;945;782
1,54765E+12;-10624343;16465087;40119883;-16956158;846;672;944;786
1,54765E+12;-20378464;10444574;-40098938;-2322841;865;651;966;782
1,54765E+12;-3411246;13063614;-9721833;-200659;873;656;972;764
1,54765E+12;-7414333;14857464;-33711034;-10840045;846;660;972;764
1,54765E+12;25558603;1673125;-55696946;-743527;868;657;971;720
1,54765E+12;22417009;91244066;-55642843;-28778975;811;629;958;615
1,54765E+12;39718458;14410311;-7486066;-36360166;784;604;958;429
1,54765E+12;-25830872;13122083;-4824439;18402121;630;564;938;161
1,54765E+12;76396555;5632352;-19444713;-13302759;223;317;939;7
1,54765E+12;12712629;13191373;1531352;-18919939;468;198;936;0
1,54765E+12;29923669;22863638;22979005;-230123;617;242;906;5
1,54765E+12;12063192;12802688;-21521655;-42290223;704;306;865;125
1,54765E+12;10870783;39502037;-9178861;-15110477;440;399;821;370
1,54765E+12;-47581166;-31363565;-14778924;-2280975;198;476;97;634
1,54765E+12;-8931548;-16975422;-22859623;-14784157;869;640;789;677
1,54765E+12;170955;-6797359;-23863886;-13357232;757;702;919;713
1,54765E+12;1067391;-16895485;-33498105;-12082166;857;663;925;751
1,54765E+12;12084485;-8261167;8766789;-9439714;924;585;922;764
1,54765E+12;12595518;-5503721;6743952;-10399091;909;665;900;773
1,54765E+12;-13245304;-15378445;-22905701;-2420308;918;680;934;761
1,54765E+12;-4012861;-20339718;-1364324;-36099582;938;616;961;706
1,54765E+12;-13067629;-24220283;8105658;-46685977;930;317;954;679
1,54765E+12;-1699619;-29687352;96068156;-4826289;841;0;929;652
1,54765E+12;25839775;-13147914;33199653;-36021245;792;0;922;653
1,54765E+12;2601553;56482345;49329987;-33787358;758;32;783;605
1,54765E+12;22693644;31508603;11613595;-52948923;683;232;433;590
1,54765E+12;98593646;88528335;85261077;266942;560;341;200;525
1,54765E+12;7272263;34817573;7595673;28293047;351;407;18;595
1,54765E+12;93535686;12618731;7876671;-16089419;750;373;422;619
1,54765E+12;-96768034;10854377;99794436;-12846529;368;392;482;652
1,54765E+12;-32037264;2582337;14791665;-9521615;558;378;790;695
1,54765E+12;8289092;-3614053;11938401;-13390004;633;552;883;756
1,54765E+12;6377957;28216738;12226032;-2321125;892;620;939;776
1,54765E+12;-10533935;-19402825;7525336;-10642025;922;651;877;771
1,54765E+12;-13520193;-5370727;5193751;-7664778;918;664;770;766
1,54765E+12;-9575749;-21767746;-7927809;-3932722;939;656;935;779
1,54765E+12;-1367448;-28532119;19359192;-119288225;922;656;893;778
1,54765E+12;-15026587;71813315;4320737;-11479239;870;687;911;776
1,54765E+12;-9101892;-17880899;34370768;-68835983;759;696;820;780
1,54765E+12;-11795459;13098696;-107145764;-8580694;757;653;928;771
1,54765E+12;-98684406;47273988;-26206118;-10566838;706;612;962;708
1,54765E+12;-5748242;10071946;-35840335;-9018651;602;625;967;446
1,54765E+12;-40660936;7213271;-68294734;-50943346;531;621;967;348
1,54765E+12;-29110345;6116681;-22638665;-60588627;480;626;967;420
1,54765E+12;15657349;-43598324;-31955233;-76290665;556;631;967;430
1,54765E+12;54091245;1359594;-46008626;-70691004;756;644;967;430
1,54765E+12;43338272;10231644;-4158945;-71480618;815;661;964;519
1,54765E+12;619173;15421729;-29506537;-7672526;851;671;957;557
1,54765E+12;-4834562;11908381;-37650242;-34917803;853;679;952;456
1,54765E+12;45308748;29174924;-27003735;-35826738;805;682;942;105
1,54765E+12;855508;17700082;21542598;-22397373;355;680;895;25
1,54765E+12;7682241;12733573;681202;11451371;40;574;849;127
1,54765E+12;-9147271;-36826448;18880972;4414908;219;469;449;389
1,54765E+12;-13387198;-10411762;-14534055;6257007;781;368;354;560
1,54765E+12;39718458;-76223767;-16689886;-24124138;800;242;838;631
1,54765E+12;99977696;-15165515;-9098925;-879644;918;274;937;664
1,54765E+12;11232765;-14548018;-5021312;-11844413;944;348;965;669
1,54765E+12;78311175;-14835473;-35814155;-12671734;953;351;969;636
1,54765E+12;13383359;-15532732;6694909;-10932873;957;223;968;660
1,54765E+12;14889927;-46732935;10538298;-9445423;952;86;961;690
1,54765E+12;25589669;4721988;17261655;-76983547;933;109;957;686
1,54765E+12;414219;24277529;16143771;-1654355;893;194;949;681
1,54765E+12;97529;36573374;16393877;-15356122;729;301;956;693
1,54765E+12;26516786;3295356;60667646;11636682;541;356;896;689
1,54765E+12;-15009831;24277529;60615283;29624894;347;445;618;712
1,54765E+12;-1190716;-10725921;-4505044;-35714307;223;430;524;719
1,54765E+12;-12306491;-3385066;-8156796;-5367149;100;531;589;728
1,54765E+12;-13977993;-10544931;-44943973;-15459303;699;547;842;729
1,54765E+12;-5120098;-8718967;-31742302;-20316372;785;577;887;740
1,54765E+12;-9671393;522028;8488932;-16437008;857;606;925;753
1,54765E+12;-3342131;20516171;68226665;-13187914;833;659;946;769
1,54765E+12;63886034;-17784556;-1262833;-16532125;873;642;958;775
1,54765E+12;-83299327;-3614053;-17967466;-30578524;938;586;969;773
1,54765E+12;-9666157;5642999;-16833701;-15200385;939;633;963;778
1,54765E+12;-9980316;65106016;-10642669;-17331387;930;641;963;767
1,54765E+12;-11539942;36521015;-30784118;-10782641;929;637;963;639
1,54765E+12;-2889567;2390403;25801203;-4076483;910;621;963;360
1,54765E+12;1107935;16832479;39641663;-26155984;834;478;955;147
1,54765E+12;53080696;2076104;508205;-31242511;643;358;944;66
1,54765E+12;10125527;14995869;33412582;18902893;390;415;919;183
1,54765E+12;1108895;18690207;82227695;3663416;169;462;843;375
1,54765E+12;10258522;10891727;-7468264;22864435;25;531;717;441
1,54765E+12;38760272;10189058;-24609143;-41062474;15;648;443;527
1,54765E+12;-13062394;-64512604;-8843409;-50234466;516;690;363;574
1,54765E+12;5068436;-7425503;-31839867;-23483269;809;621;808;559
1,54765E+12;23045154;-33669147;-10999414;-42009907;888;492;808;559
1,54765E+12;17402328;91083497;-30623546;-12175483;917;591;869;597
1,54765E+12;36737436;58505183;-5445427;-9589687;916;447;923;413
1,54765E+12;16311148;13830163;14302973;-31195586;914;306;934;192
1,54765E+12;-27052604;73836154;-4387932;-11485704;924;491;933;573
1,54765E+12;10689793;33562683;-34775686;-2234518;909;519;953;587
1,54765E+12;13761398;-5876349;-4175002;-7187432;939;383;953;558
1,54765E+12;33862877;1719673;-26525515;-8832507;940;422;937;474
1,54765E+12;12733922;7548724;-38821357;-64765644;927;441;915;539
1,54765E+12;140595;-1415462;-3568151;-3058449;919;422;912;597
1,54765E+12;11009188;-9311332;-30677652;-11630955;929;433;943;624
1,54765E+12;41687188;-3928038;-7307693;-6146299;936;467;954;635
1,54765E+12;3455403;-15229394;-35894442;-14117095;952;600;959;665
1,54765E+12;53930676;-14867413;3628714;-10235375;954;614;959;640
1,54765E+12;13308834;-10736568;99420935;-12373244;932;471;958;630
1,54765E+12;8395383;-81920516;70568895;5598285;819;110;943;636
1,54765E+12;-25987953;-6105336;7535983;25957936;703;0;745;609
1,54765E+12;9412212;-67067766;14674728;-1367185;607;17;88;583
1,54765E+12;99338907;-15912166;-3874631;-17397132;455;289;360;577
1,54765E+12;10609857;-6749363;55611426;33643323;210;397;309;597
1,54765E+12;27316147;-15165515;8542165;-1436521;226;437;31;595
1,54765E+12;-7233517;-11604171;81215405;-51051564;34;562;14;606
1,54765E+12;-3304781;-6296973;15866963;-24162571;44;604;0;656
1,54765E+12;-7696553;-1206197;11815879;-66486216;342;639;0;720
1,54765E+12;-12306491;-10049781;-70973814;-12909947;524;667;914;737
1,54765E+12;-94106406;-8522094;41132173;-78466034;652;692;809;726
