Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54763E+12;-5563237;-3599916;-70286155;-1010264;483;203;0;0
1,54763E+12;-35032248;-82117744;-41699407;-12268004;507;211;0;0
1,54763E+12;-22521728;22608995;24839526;-107116;554;223;0;0
1,54763E+12;-49031535;30859166;-13491395;-55376353;573;253;0;0
1,54763E+12;2676986;-4643274;22177899;-125322;584;276;0;0
1,54763E+12;-8255407;-18751818;31759757;-10675027;594;284;0;0
1,54763E+12;-104911745;40866885;27927014;-8573148;595;295;0;0
1,54763E+12;11704178;-18219492;11211995;-8743634;573;294;0;0
1,54763E+12;19156733;10098475;-9759881;-9353408;577;288;0;0
1,54763E+12;30122638;8360127;-98663464;-10103675;587;279;0;0
1,54763E+12;19315559;11856022;24818582;-9859217;595;269;0;0
1,54763E+12;10906562;6372197;15760323;-9500442;599;252;0;0
1,54763E+12;7553785;-8159414;-9232792;-9227647;604;241;0;0
1,54763E+12;7553785;-8159414;-9232792;-9227647;607;241;0;0
1,54763E+12;-11763519;-46460666;14172073;-95737705;610;247;0;0
1,54763E+12;-57002455;27523842;6421066;-9653201;614;247;0;0
1,54763E+12;-21031217;-11850785;3811799;-8962848;627;252;0;0
1,54763E+12;-8148942;12077678;-47560222;-9097191;642;263;0;0
1,54763E+12;-4834562;-21432644;-5129523;-9537475;649;281;0;0
1,54763E+12;10054842;23265239;5654867;-9633445;659;291;0;0
1,54763E+12;14313444;91402896;94544485;-102854805;668;299;0;0
1,54763E+12;7126179;17941985;15896459;-9356157;680;302;0;0
1,54763E+12;11384783;21135937;124354705;-8944776;688;304;0;0
1,54763E+12;6913249;14748032;7698647;-9113576;699;309;0;0
1,54763E+12;45710173;-1665044;10519099;-9634851;712;312;0;0
1,54763E+12;20699605;-54628807;12383111;-9788549;724;310;0;0
1,54763E+12;108542025;32306045;70598565;-9405105;736;312;0;0
1,54763E+12;15591027;11013027;31206487;-92841015;738;320;0;0
1,54763E+12;18784979;90338245;-816814;-9006939;743;333;0;0
1,54763E+12;28633872;-24500932;17366026;-8721406;749;343;0;0
1,54763E+12;4705233;53269196;-43509313;-68924184;758;329;0;0
1,54763E+12;56206584;-10679845;-8790525;-73527083;769;264;0;0
1,54763E+12;-8592081;20744984;-7039262;-10093887;793;239;0;0
1,54763E+12;-11397524;4294208;-10346312;-13872264;784;269;0;0
1,54763E+12;-4264363;30220374;3649658;-8075527;708;303;0;0
