Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight
1,54763E+12;-14362314;-15643387;31677727;-9950398;669;502;0;0
1,54763E+12;-21708405;19216076;51382493;-9250324;673;504;0;0
1,54763E+12;-15535176;44767696;46582837;-8951202;675;501;0;0
1,54763E+12;-1548107;41050144;-9826204;-8979654;687;502;0;0
1,54763E+12;-10423106;68190016;-27384216;-9197881;689;503;0;0
1,54763E+12;-7655014;27733281;-17278759;-9278269;688;504;0;0
1,54763E+12;-3556981;-15899949;6126106;-930041;682;505;0;0
1,54763E+12;11798426;-30281462;4499459;-9092632;664;508;0;0
1,54763E+12;12091641;8028515;598997;-9210628;660;508;0;0
1,54763E+12;20237093;42638395;68940505;-8834853;659;509;0;0
1,54763E+12;2364223;16880825;54576445;-883471;654;508;0;0
1,54763E+12;11719886;53284902;76934114;-9333756;652;506;0;0
1,54763E+12;10192723;5375614;9449212;-9555948;662;504;0;0
1,54763E+12;-41538836;-36651914;96621424;-8810653;673;503;0;0
1,54763E+12;-76026544;-3239331;-43895032;-8396819;689;504;0;0
1,54763E+12;-12126548;-60615286;-5026548;-9832106;693;506;0;0
1,54763E+12;-7283259;-11597713;9609783;-9263493;686;508;0;0
1,54763E+12;-9838421;-31241393;1248434;-9092594;694;508;0;0
1,54763E+12;-29181905;26127579;10939724;-9082605;708;507;0;0
1,54763E+12;-12671091;-9468411;3487168;-9111087;717;508;0;0
1,54763E+12;3202679;-9468411;10925761;-9244884;725;507;0;0
1,54763E+12;2776819;-11384783;9555677;-9213682;731;507;0;0
1,54763E+12;23509584;-121300384;14933038;-9256166;740;508;0;0
1,54763E+12;4639085;-9894271;10833259;-86830225;747;508;0;0
1,54763E+12;3361504;-20594884;109938286;-9379947;762;507;0;0
1,54763E+12;-47804568;-2160543;28612927;-9554627;774;506;0;0
1,54763E+12;-10018189;37699111;3138102;-8631864;778;508;0;0
1,54763E+12;996234;7990117;25579545;-8423367;781;511;0;0
1,54763E+12;14913839;6440265;20149826;-8391045;786;512;0;0
1,54763E+12;38549086;-42952552;-10458013;-9149825;793;512;0;0
1,54763E+12;33384657;-36351717;62029;-78623285;801;509;0;0
1,54763E+12;-13777629;-16069247;36013123;-89645815;806;505;0;0
1,54763E+12;-3769911;29338984;21214478;-8414298;809;501;0;0
1,54763E+12;-23858652;59672806;21214478;-8906584;815;499;0;0
1,54763E+12;28274333;7777187;12217305;-8499177;817;502;0;0
1,54763E+12;24867451;-6913249;29548423;-8111766;817;505;0;0
1,54763E+12;-14948745;9161233;16636479;-8888091;817;505;0;0
1,54763E+12;-42043236;-15899949;23715533;-88418255;820;508;0;0
1,54763E+12;-4518483;112905346;30370474;-8473186;819;516;0;0
1,54763E+12;-5024105;17571975;29571113;-8166105;820;521;0;0
1,54763E+12;-36028832;13419837;22757348;-7616032;820;523;0;0
1,54763E+12;-21443115;1916895;11100294;-8503381;821;518;0;0
1,54763E+12;-18407987;18901916;7426376;-818366;825;508;0;0
1,54763E+12;-16917476;3763977;76934114;-8444733;825;510;0;0
1,54763E+12;-29534462;35990435;66671576;-8155494;822;513;0;0
1,54763E+12;-735569;360969;-1482308;-7808133;813;516;0;0
1,54763E+12;-4970872;-1921084;-54000486;-9617326;785;520;0;0
1,54763E+12;-2724459;-21073106;-34313172;-80346155;726;519;0;0
1,54763E+12;-46247736;5286428;-7796386;-85130625;559;513;0;0
1,54763E+12;-668496;57922244;-39636426;-995329;376;520;0;0
1,54763E+12;-50721014;47328094;-43895032;-91017885;338;535;0;0
1,54763E+12;-27351055;28057912;34348078;-7266412;354;534;0;0
1,54763E+12;-2500882;55414204;70005156;-7953088;412;528;0;0
1,54763E+12;60231313;9000663;8545132;-9047478;496;514;0;0
1,54763E+12;26199138;15229744;7852236;-8828551;529;504;0;0
1,54763E+12;24867451;11768755;32218777;-8051853;592;486;0;0
1,54763E+12;28221974;6871361;18675023;-8389177;630;464;0;0
1,54763E+12;31255355;-19634955;6841691;-9405027;685;455;0;0
1,54763E+12;46479863;-1484577;9822713;-9433059;727;434;0;0
1,54763E+12;40146065;-1463284;15707964;-8274113;738;415;0;0
1,54763E+12;23963371;-25811675;-5773549;-8124197;744;408;0;0
1,54763E+12;6716027;2560398;-10777408;-8665899;753;405;0;0
1,54763E+12;-6536258;-12875293;-40160026;-8959764;758;403;0;0
1,54763E+12;-9519026;-32410763;10925761;-842194;746;401;0;0
1,54763E+12;11257374;-12184144;3541273;-8961545;744;406;0;0
1,54763E+12;38414698;3837979;-7679,4485;-8598354;723;412;0;0
1,54763E+12;11506956;-17400932;-14130186;-8799773;712;415;0;0
1,54763E+12;-7871435;16453218;-18325957;-9592781;706;409;0;0
1,54763E+12;11081095;10698868;-82205;-8748901;696;402;0;0
1,54763E+12;5410521;26567402;-14084807;-8126735;653;399;0;0
1,54763E+12;-23996532;-18517943;-11955505;-8245898;632;390;0;0
1,54763E+12;-23198916;-23682372;-8700466;-8721406;636;384;0;0
1,54763E+12;-36617007;-5794493;-9019861;-9167446;656;376;0;0
1,54763E+12;-57910025;-22287855;-25254915;-9200237;653;364;0;0
1,54763E+12;-7974409;-22404791;-9978047;-8238851;634;365;0;0
1,54763E+12;-27138126;-2134014;-1397136;-8552203;637;365;0;0
1,54763E+12;-5747893;-17507398;-29887018;-8778312;648;365;0;0
1,54763E+12;-6211103;-5529203;-24244368;-8786873;632;355;0;0
1,54763E+12;-4805764;-150587;-6731735;-9044001;576;353;0;0
1,54763E+12;-39062214;-22670081;-27925268;-8633587;540;361;0;0
1,54763E+12;-22560126;-8084365;-36966074;-9056671;513;375;0;0
1,54763E+12;-8932595;-13035864;-27384216;-8670544;464;395;0;0
1,54763E+12;-56321774;-1984963;-10084512;-8934433;392;421;0;0
1,54763E+12;-22252947;-35604715;-15568337;-8775601;337;432;0;0
1,54763E+12;14542083;-67544244;-17749998;-8579862;350;435;0;0
1,54763E+12;24017476;-792554;-14929546;-8799802;346;435;0;0
1,54763E+12;26837927;-13248794;-11468559;-9151214;366;430;0;0
1,54763E+12;2705086;-16920967;-13278465;-9069753;402;428;0;0
1,54763E+12;18694222;52,35988;-13864896;-8969887;439;429;0;0
1,54763E+12;17523105;20804325;-10458013;-9026705;464;429;0;0
1,54763E+12;7728318;58067106;2422517;-8645318;481;428;0;0
1,54763E+12;-31834807;9634217;7213446;-8866151;485;426;0;0
1,54763E+12;-7494444;41573744;1317549;-896777;494;423;0;0
1,54763E+12;-73879786;10384709;1317549;-8655173;511;423;0;0
1,54763E+12;-6962118;6499606;80128066;-9040994;538;424;0;0
1,54763E+12;-14892894;61802108;20507619;-9045859;555;434;0;0
1,54763E+12;-18353882;16294394;-29513517;-8668169;572;443;0;0
1,54763E+12;-17660987;26408577;8796459;-8635454;595;446;0;0
1,54763E+12;-25113544;26408577;16772615;-8739076;610;446;0;0
1,54763E+12;-47577676;33381167;-9819222;-9075787;592;440;0;0
1,54763E+12;-6088756;2832495;-18123499;-8447145;587;430;0;0
1,54763E+12;-5614899;23427555;-24776694;-8825947;586;411;0;0
1,54763E+12;-39540434;28642598;-2525666;-9442425;534;401;0;0
1,54763E+12;-354424;14803882;-2701246;-9133994;473;387;0;0
1,54763E+12;-36133552;1916895;-19081685;-8871924;425;380;0;0
1,54763E+12;-4220206;-36669366;-124267444;-9093409;389;379;0;0
1,54763E+12;-4630184;2709973;6361725;-9218634;385;386;0;0
1,54763E+12;-48802897;31890655;263248;-9109507;387;396;0;0
1,54763E+12;-61844;6760882;35852554;-10711524;447;400;0;0
1,54763E+12;-64240336;7735125;5171585;-10453017;498;405;0;0
1,54763E+12;-6104638;11557221;6342701;-1040002;539;393;0;0
1,54763E+12;-47151816;11030307;6465223;-78895173;505;360;0;0
1,54763E+12;-37357026;17624335;47617817;-77477994;563;353;0;0
1,54763E+12;-30969122;6910108;5757143;-8698796;549;343;0;0
1,54763E+12;-6083345;7687303;5145056;-11034416;621;295;0;0
1,54763E+12;-6131167;508938;6454577;-9493068;650;247;0;0
1,54763E+12;-35227725;45731118;5475098;-7764597;671;237;0;0
1,54763E+12;-27242845;15866788;48521897;-7422188;704;224;0;0
1,54763E+12;-19950859;85748024;38194785;-70050125;737;193;0;0
1,54763E+12;-22984241;15015067;46818456;-8813661;795;90;0;0
1,54763E+12;-13402383;32581806;42933354;-884874;847;36;0;0
1,54763E+12;-27827528;19966567;3526787;-9277465;865;13;0;0
1,54763E+12;-14947;2635447;26005405;-805693;875;0;0;0
1,54763E+12;-1414764;9745918;1817935;-74022875;871;13;0;0
1,54763E+12;-30810297;2984513;117914446;-76968513;868;16;0;0
1,54763E+12;-3762406;11129965;13016665;-7923687;870;4;0;0
1,54763E+12;-51251596;-3721042;17008233;-802049;879;0;0;0
1,54763E+12;-5566902;15760323;17168804;-8354327;892;0;0;0
1,54763E+12;-41509166;13631022;11419689;-73760757;896;0;0;0
1,54763E+12;-3448247;7723082;8545132;-7155273;897;0;0;0
1,54763E+12;-3639884;-12723451;8796459;-72338605;900;2;0;0
1,54763E+12;-371982;-43598324;2370157;-7498851;903;16;0;0
1,54763E+12;-27508134;-1351583;15184364;-73248687;906;36;0;0
1,54763E+12;-21226694;-17455038;17837266;-66416016;906;68;0;0
1,54763E+12;-21387264;-68608895;-82205;-67517447;907;92;0;0
1,54763E+12;-2261074;-69673546;-11414453;-8066171;906;104;0;0
1,54763E+12;-38582247;39426986;-13543755;-8229867;903;153;0;0
1,54763E+12;-4725828;17610373;-9285152;-73844748;896;275;0;0
1,54763E+12;-42573816;49008846;-62517695;-7011956;897;278;0;0
1,54763E+12;-3969926;69638635;-9180432;-76330214;897;286;0;0
1,54763E+12;-36025342;-58503438;-29513517;-72343006;896;302;0;0
1,54763E+12;-2857453;8028515;45518186;-7509577;897;308;0;0
1,54763E+12;-2628466;15481071;26354471;-61927943;897;313;0;0
1,54763E+12;-11379547;-9896017;-4548328;-6843222;899;331;0;0
1,54763E+12;-36617007;-14899875;-6305875;-79562;903;345;0;0
1,54763E+12;-8611455;-23842943;-10190977;-7420024;908;342;0;0
1,54763E+12;45343652;-33370695;-17804104;-7355246;910;332;0;0
1,54763E+12;85817836;-35287067;-1290671;-79273458;910;306;0;0
1,54763E+12;67718774;-30656707;-7796386;-70739756;912;307;0;0
1,54763E+12;400204;-21978931;19966567;-76497426;913;303;0;0
1,54763E+12;15447909;-24214698;7532841;-648935;915;319;0;0
1,54763E+12;3599567;-6829124;3806563;-9113749;919;344;0;0
1,54763E+12;4440641;19114846;18498744;-7030334;917;362;0;0
1,54763E+12;39721948;-94429296;-21902137;-69384923;919;340;0;0
1,54763E+12;31363568;-68078315;-22060962;-8769798;926;303;0;0
1,54763E+12;38603193;-38798667;-6632251;-58821034;927;298;0;0
1,54763E+12;28968975;15334463;9929178;-55683384;923;293;0;0
1,54763E+12;44352308;-9389697;-17643534;-8701315;925;279;0;0
1,54763E+12;25083873;-32951817;-3005457;-9657931;931;223;0;0
1,54763E+12;28064895;-46792276;5190609;-76978664;933;153;0;0
1,54763E+12;27104962;-28579766;79063416;-66447144;933;95;0;0
1,54763E+12;31737068;-36351717;-14290756;-69860506;936;51;0;0
1,54763E+12;44087017;-29963812;-17111208;-967133;935;26;0;0
1,54763E+12;22635175;-30230847;-6305875;-4891603;933;57;0;0
1,54763E+12;67718774;-79524183;-9978047;-4318958;937;65;0;0
1,54763E+12;4770683;12297066;-15673056;-496907;927;91;0;0
1,54763E+12;47973865;-11689342;-1834341;-8349864;934;128;0;0
1,54763E+12;-19099139;-6174451;4818854;-9527064;937;120;0;0
1,54763E+12;-36075957;35191074;-108908545;-78928113;937;63;0;0
1,54763E+12;3258879;-13788101;-14023721;-453072;929;82;0;0
1,54763E+12;1715135;-80215335;-16153023;-63559637;938;97;0;0
1,54763E+12;-17976891;20818287;22279128;-10321633;940;42;0;0
1,54763E+12;26197392;7403687;38142425;-8199136;940;61;0;0
1,54763E+12;19973548;-28740337;13761921;-81595545;939;23;0;0
1,54763E+12;-18299778;-13409364;-54000486;-5869634;940;42;0;0
1,54763E+12;7836528;-3172136;8970992;-1160347;945;33;0;0
1,54763E+12;-36451203;-27888617;21746802;-10004813;944;32;0;0
1,54763E+12;-5652074;-4944518;37077776;-6425894;942;2;0;0
1,54763E+12;-29211575;-36351717;49054223;-7292308;943;0;0;0
1,54763E+12;-5465673;15015067;8056789;-7892074;941;0;0;0
1,54763E+12;-9814859;16453218;53473395;-38672295;938;0;0;0
1,54763E+12;-36344737;2422517;46499062;-9065022;936;0;0;0
1,54763E+12;-74939203;22392575;40591124;-4858036;930;0;0;0
1,54763E+12;-43319073;36774088;25099578;-4809846;925;0;0;0
1,54763E+12;-5465673;-5312084;-8761553;-76299763;923;0;0;0
1,54763E+12;-37037632;19198623;5661324;-9773332;923;0;0;0
1,54763E+12;-7850491;23745205;6486516;-8105847;919;0;0;0
1,54763E+12;-12870058;-68591437;4176224;-43299522;867;0;0;0
1,54763E+12;-13667673;-53492594;47989574;-34074948;864;6;0;0
1,54763E+12;-37302923;21776474;61138886;-9460583;892;83;0;0
1,54763E+12;-40709805;7282561;8509353;-90453415;892;158;0;0
1,54763E+12;5227261;-30822514;67792076;-8809053;911;230;0;0
1,54763E+12;-4124213;92628115;40910518;-39088216;913;259;0;0
1,54763E+12;-36292377;10976899;14559537;-78838954;906;248;0;0
1,54763E+12;-6509031;34817573;2573837;-9682591;920;255;0;0
1,54763E+12;7033677;55312973;5602507;-8605374;923;268;0;0
1,54763E+12;-26604053;7378379;-52412238;-9274658;923;240;0;0
1,54763E+12;-4539427;14749777;-11575024;-1073244;923;192;0;0
1,54763E+12;-75152135;63563144;-6518805;-9301751;919;159;0;0
1,54763E+12;-71691144;5696231;-5560619;-9481891;918;103;0;0
1,54763E+12;-60938174;1119524;33777356;-12124065;927;107;0;0
1,54763E+12;-6290865;-10321877;-1918815;-10378156;928;132;0;0
1,54763E+12;-5859594;1150172;-20198695;-12298727;932;96;0;0
1,54763E+12;-50504595;-47424087;-3324852;-8972826;935;131;0;0
1,54763E+12;-96816903;-21074851;31154128;-932146;932;138;0;0
1,54763E+12;-10937978;76689765;15624188;-10736453;940;282;0;0
1,54763E+12;30407125;-3448945;-6150715;-8352575;944;345;0;0
1,54763E+12;-45235443;15304792;15198328;-11907562;935;328;0;0
1,54763E+12;-9782919;20207422;67846185;-1154304;904;243;0;0
1,54763E+12;-55189055;1476182;27708846;-7731021;898;157;0;0
1,54763E+12;-26282912;6297846;-10084512;-4631344;896;85;0;0
1,54763E+12;-11965454;12398295;17114699;-8258512;891;76;0;0
1,54763E+12;-9474171;9159488;-18975219;-6821531;902;57;0;0
1,54763E+12;-83508766;16241685;15145968;-1804148;914;84;0;0
1,54763E+12;2859722;-8777261;33403856;-9517536;910;98;0;0
1,54763E+12;-898321;50787336;45488515;-7294654;906;196;0;0
1,54763E+12;-48214722;7974584;40484658;-10074561;910;249;0;0
1,54763E+12;-2112023;6952519;37768924;-10163377;897;253;0;0
1,54763E+12;21938788;7564781;35852554;-9811419;891;271;0;0
1,54763E+12;-1569051;85229665;604233;-9677258;883;258;0;0
1,54763E+12;-5363397;41472512;-28972465;-74892254;881;275;0;0
1,54763E+12;-37123155;35456362;-24298474;-9509626;893;279;0;0
1,54763E+12;-6321582;-1335526;-31271064;-10056863;911;295;0;0
1,54763E+12;-23623031;9093165;-35903168;-11009573;923;339;0;0
1,54763E+12;26096162;46355944;-23605578;-11429393;919;341;0;0
1,54763E+12;2231578;29974285;-15301302;-10094337;918;338;0;0
1,54763E+12;38552576;7829547;-5464102;-10151281;923;342;0;0
1,54763E+12;2401922;-12131783;-6427524;-8670353;929;315;0;0
1,54763E+12;14385004;-6063274;-5261819;-9946108;932;312;0;0
1,54763E+12;1736428;8552114;-46921432;-8713266;927;324;0;0
1,54763E+12;23966861;17889625;-2924823;-9382551;927;312;0;0
1,54763E+12;2822372;21776474;-2653424;-11371079;935;264;0;0
1,54763E+12;6713758;-12557644;-3238982;-76490912;941;213;0;0
1,54763E+12;4909262;1922131;-29089403;-59666953;936;223;0;0
1,54763E+12;31098276;15707964;-29728192;-10187577;938;243;0;0
1,54763E+12;34985125;-1287704;-48518407;-11705473;946;329;0;0
1,54763E+12;11424751;5360953;-45910886;-10783648;944;415;0;0
1,54763E+12;386573;39608502;-4867898;-8331639;941;429;0;0
1,54763E+12;12520991;8118399;-35796702;-11029503;944;435;0;0
1,54763E+12;5500056;64414865;-10723303;-109816475;941;430;0;0
1,54763E+12;8300088;4897743;-32974505;-11968987;944;436;0;0
1,54763E+12;7975457;73038536;-3052581;-8568493;938;425;0;0
1,54763E+12;71076787;58505183;-23127358;-40551457;932;373;0;0
1,54763E+12;49464375;3838328;66671576;-76886435;920;389;0;0
1,54763E+12;5563935;-25014058;5403539;-8392894;949;306;0;0
1,54763E+12;45205772;-44017205;-11948524;-17873827;945;177;0;0
1,54763E+12;-24888394;-4082325;2967758;-6905462;944;112;0;0
1,54763E+12;20664698;-8937133;-13020156;-12117668;947;65;0;0
1,54763E+12;-85573494;7782947;10384709;-65040784;948;120;0;0
1,54763E+12;-4965287;-20807815;-12161454;-4796371;943;58;0;0
1,54763E+12;-85573494;-15697491;35852554;-12962323;948;30;0;0
1,54763E+12;3168471;-80002403;5320636;-17767744;952;272;0;0
1,54763E+12;51328385;6063623;4000469;-10242797;950;270;0;0
1,54763E+12;37274995;2965489;30613074;-3590862;948;4;0;0
1,54763E+12;32855824;-8133409;48895398;-71973724;944;20;0;0
1,54763E+12;-898321;-14153922;28612927;-11496965;947;132;0;0
1,54763E+12;108699106;-10677924;19085175;-66535153;950;76;0;0
1,54763E+12;-52028265;-22277207;3808832;-11562289;953;66;0;0
1,54763E+12;4749041;-14580481;63481116;-14277228;957;183;0;0
1,54763E+12;41959462;-86725414;2552544;-75499043;956;60;0;0
1,54763E+12;7571238;-17843025;-12374385;-17614334;951;0;0;0
1,54763E+12;14437364;-10624691;-18762289;-12575247;957;108;0;0
1,54763E+12;44621086;-8670796;39420006;-11277705;957;190;0;0
1,54763E+12;37753215;-29592058;40537018;-54142475;952;13;0;0
1,54763E+12;63146013;5041558;20507619;-16492795;944;16;0;0
1,54763E+12;11999837;-6797359;-28396508;-74855576;941;159;0;0
1,54763E+12;24609143;-85114473;-12374385;-71684217;942;303;0;0
1,54763E+12;51487213;-68397707;-14084807;-16119385;948;410;0;0
1,54763E+12;56119317;18528415;5459041;-8355899;952;432;0;0
1,54763E+12;10168637;42935098;24141394;-64200616;953;192;0;0
1,54763E+12;9577669;-2778215;-14981906;-2170162;952;36;0;0
1,54763E+12;6016499;-14261085;-14716616;-72854123;955;39;0;0
1,54763E+12;13585643;-29431486;-14556046;-5932037;952;53;0;0
1,54763E+12;27799603;-37096974;-118420586;-81917515;954;2;0;0
1,54763E+12;43395865;-13248794;-1461015;-915536;955;0;0;0
1,54763E+12;37168533;-97354464;-15149458;-74131665;955;0;0;0
1,54763E+12;41640064;109693944;52447144;-53097744;954;0;0;0
1,54763E+12;32377604;-6702064;-4283038;-34161332;952;0;0;0
1,54763E+12;-50440013;-51098007;-15355407;-3288714;949;0;0;0
1,54763E+12;-19523253;-81705844;-36700782;-75939574;951;0;0;0
1,54763E+12;-3714235;-47958156;-3132517;-8556273;952;0;0;0
1,54763E+12;34559265;-8618436;-16259487;-8503122;948;33;0;0
1,54763E+12;277455;-10641272;-18175858;-8218423;947;151;0;0
1,54763E+12;32377604;-2656391;-15301302;-63984656;940;174;0;0
1,54763E+12;82623884;-48701668;-47720793;-5195523;937;177;0;0
1,54763E+12;30832985;-4950103;-31164598;-8499761;941;192;0;0
1,54763E+12;22369885;-2714336;-109362334;-4530481;937;201;0;0
1,54763E+12;3652974;-4774348;-20943952;-48284726;939;43;0;0
1,54763E+12;-30063295;-6493847;-47082;-7557106;943;0;0;0
1,54763E+12;-41774455;-104437;-43142793;-7076925;948;0;0;0
1,54763E+12;77464694;-6834535;-4654793;-9748558;949;0;0;0
1,54763E+12;36795032;-71219903;-18495254;-63196483;951;0;0;0
1,54763E+12;-1483879;-12354836;-36435494;-9259422;953;0;0;0
1,54763E+12;21889919;-6499257;6628761;-11057611;952;0;0;0
1,54763E+12;19175932;-78192496;11990412;-8284121;950;0;0;0
1,54763E+12;-18085101;-6227684;20682152;-8437205;950;0;0;0
1,54763E+12;24551547;24171065;4261396;-6681039;938;0;0;0
1,54763E+12;5979149;-30922;-9286897;-30693858;938;0;0;0
1,54763E+12;4265061;-2842094;109938286;-8437972;937;0;0;0
1,54763E+12;11723377;-12290609;870099;-7882162;941;0;0;0
1,54763E+12;-8929104;-22884756;55709165;-3014616;936;0;0;0
1,54763E+12;-33405602;-6595599;42879248;-71250105;920;0;0;0
1,54763E+12;31951743;-18093829;46340236;-6262734;921;0;0;0
1,54763E+12;37168533;25045475;24940754;-33826048;857;0;0;0
1,54763E+12;-17339846;371057;64971626;-10257431;788;0;0;0
1,54763E+12;-35705945;98961914;81951934;-64728966;779;0;0;0
1,54763E+12;-10506882;55365336;5895548;-4599051;855;27;0;0
1,54763E+12;-34002504;2731091;-1482308;-67777076;852;93;0;0
1,54763E+12;-74459237;40194932;-35370842;-147993555;889;32;0;0
1,54763E+12;-20694369;-6436774;-3371976;-404079;865;3;0;0
1,54763E+12;-14252359;7508406;-60442495;-13139944;888;0;0;0
1,54763E+12;-6860366;-3214722;-23179717;-1106286;926;0;0;0
1,54763E+12;-50504595;6452133;-8913396;-15026719;930;0;0;0
