Time;GyroX;GyroY;GyroZ;Accelerometer;HeelLeft;FrontLeft;HeelRight;FrontRight;mistake
1.54764E+12;0.16985545;-0.80588835;0.81375974;-7.7859344;882;297;968;294;1
1.54764E+12;-0.439631;-0.5061804;1.044789;-8.5474825;885;332;966;336;1
1.54764E+12;-0.34648275;-0.54611355;1.2444023;-4.743804;828;386;965;312;1
1.54764E+12;-0.052098077;-0.007923795;1.2774065;-6.5781074;911;363;965;228;1
1.54764E+12;-0.85643303;-0.2522699;0.9447118;-10.887843;940;326;966;267;1
1.54764E+12;-1.3717415;0.005899213;0.15793484;-16.061436;929;288;970;307;1
1.54764E+12;0.24652776;0.10117674;0.06105162;-8.646803;923;279;972;414;1
1.54764E+12;0.24492206;-0.37470475;0.36819467;-9.175414;931;287;971;426;1
1.54764E+12;0.005375614;-0.2868623;0.7264584;-8.090677;934;292;963;287;1
1.54764E+12;-1.296675;0.049008846;0.98782146;-8.606887;933;299;963;256;1
1.54764E+12;-1.1332598;0.24331635;0.74295175;-7.139816;923;245;963;333;1
1.54764E+12;-0.7196342;0.19540706;0.38309976;-11.224093;930;221;960;419;1
1.54764E+12;0.18901916;-0.5796413;0.28782225;-7.728924;931;156;969;492;1
1.54764E+12;-0.27567476;0.16666149;0.87070984;-6.334847;933;133;962;501;1
1.54764E+12;-0.36990508;0.73731434;1.1416723;-9.949738;929;160;958;519;1
1.54764E+12;-0.58548814;0.91776395;0.6684262;-10.952113;921;199;969;529;1
1.54764E+12;-0.049427725;0.4413414;0.14035937;-9.962168;926;248;971;511;1
1.54764E+12;-0.78084284;0.35136968;0.57580155;-9.48214;932;327;971;511;1
1.54764E+12;-1.1715697;0.3577576;0.8920029;-6.7676897;909;425;967;524;1
1.54764E+12;-0.2613107;0.27419123;0.14781193;-9.059803;866;476;950;549;1
1.54764E+12;0.19116591;-0.19052014;0.08073893;-9.427983;854;450;956;605;1
1.54764E+12;-0.22989477;0.24171065;0.45230207;-8.8839245;861;400;963;592;1
1.54764E+12;-0.57910025;0.006422812;0.663644;-7.836318;888;308;964;586;1
1.54764E+12;-0.70259976;0.12779301;0.7190058;-8.925507;900;198;963;573;1
1.54764E+12;-0.70047045;-0.15378097;0.83398813;-8.459327;888;211;966;540;1
1.54764E+12;-0.50989795;-0.08777261;1.0064616;-9.503352;882;279;967;529;1
1.54764E+12;-0.30176744;-0.097354464;1.0128495;-8.457221;876;297;966;529;1
1.54764E+12;-0.02867576;-0.150587;0.8627337;-9.143131;873;285;967;524;1
1.54764E+12;-0.036651913;-0.20594884;0.78660244;-8.522697;871;273;968;534;1
1.54764E+12;-0.38213983;-0.1372876;0.9340653;-8.0999;876;305;964;570;1
1.54764E+12;-0.51841515;0.02825688;0.9755867;-8.544389;880;342;959;578;1
1.54764E+12;-0.51841515;-0.36990508;0.7541393;-9.466827;899;381;964;574;1
1.54764E+12;-0.24905849;-0.43804273;0.6098704;-7.6847844;907;409;967;546;1
1.54764E+12;-0.35552356;-0.23469442;0.33199653;-9.684556;919;411;967;526;1
1.54764E+12;-0.30016172;-0.13248794;0.31124458;-9.434266;925;400;968;524;1
1.54764E+12;-0.35391787;-0.019111356;-0.005480334;-10.32645;926;394;967;548;1
1.54764E+12;-0.2117957;0.095853485;0.08979719;-11.689;925;416;968;552;1
1.54764E+12;0.009110618;0.6904697;0.24895376;-9.997344;907;461;968;546;1
1.54764E+12;0.21724114;0.72879714;0.3559599;-8.670841;883;501;967;510;1
1.54764E+12;-0.37042868;0.59252185;0.25375342;-7.294635;884;503;959;522;1
1.54764E+12;-0.34700635;0.7064395;0.03070034;-9.1653385;890;498;960;540;1
1.54764E+12;-0.44015458;0.46902233;-0.6160489;-9.036857;898;481;964;522;1
1.54764E+12;-0.32997194;0.33913493;-0.8066214;-9.408628;913;470;967;511;1
1.54764E+12;-0.60039324;0.3726627;-0.6852512;-9.663094;919;442;965;514;1
1.54764E+12;-0.457189;0.51426125;-0.62404245;-11.208867;926;425;967;496;1
1.54764E+12;-0.0169646;0.6622477;-0.8859466;-8.352365;918;434;967;477;1
1.54764E+12;-0.098401666;0.61807346;-0.9689894;-8.186341;919;413;966;495;1
1.54764E+12;-0.3182608;0.59730405;-0.7682939;-7.0080967;912;371;963;498;1
1.54764E+12;-0.5865528;0.5190609;-0.5085191;-6.1516333;901;335;957;495;1
1.54764E+12;-0.11065388;0.5861339;-0.36746162;-9.919906;908;336;958;473;1
1.54764E+12;0.23162265;0.88743013;-0.29825932;-6.4555054;907;361;958;435;1
1.54764E+12;0.09428269;0.6202027;-0.5239653;-6.1547933;899;370;947;436;1
1.54764E+12;0.37693876;0.5776167;-0.81461495;-4.4711623;862;402;949;409;1
1.54764E+12;-0.23148301;0.22521728;-0.8694358;-5.0397854;847;390;946;361;1
1.54764E+12;-0.72176343;0.26460937;-0.84388417;-5.577322;837;450;948;317;1
1.54764E+12;0.30773646;1.1184593;-1.0908831;-6.144163;673;480;949;256;1
1.54764E+12;0.5648584;1.3319131;-0.8625243;-4.9949274;799;471;943;240;1
1.54764E+12;0.46903977;0.890083;-0.91256285;-4.9588704;782;451;947;190;1
1.54764E+12;0.16135569;0.7639306;-0.5489759;-4.7680907;821;425;947;190;1
1.54764E+12;-0.03132866;0.4706106;-0.76244706;-4.3812838;862;414;942;232;1
1.54764E+12;0.473822;0.2486396;-1.1308162;-5.752098;830;421;946;280;1
1.54764E+12;0.083095126;0.16453218;-0.52448887;-5.5438123;856;418;953;189;1
1.54764E+12;-0.7095112;0.17304939;-0.49042007;-6.6223526;850;411;950;248;1
1.54764E+12;-0.16653931;0.9843133;-0.4244117;-9.03249;847;420;953;306;1
1.54764E+12;0.054890607;0.9049881;-0.3482979;-4.404048;812;416;956;237;1
1.54764E+12;0.2390752;0.80012876;-0.19179423;-6.227884;823;364;958;264;1
1.54764E+12;-0.06274459;0.80438733;-0.1385617;-7.04061;859;354;960;276;1
1.54764E+12;0.47010443;0.9230872;0.023247786;-6.4550743;866;344;964;273;1
1.54764E+12;0.28379053;0.81608105;0.09192649;-6.7723155;867;240;964;297;1
1.54764E+12;0.17146115;0.8836951;0.08660324;-8.696229;908;231;967;289;1
1.54764E+12;0.69581044;0.90765846;0.09245009;-7.9198465;908;215;970;270;1
1.54764E+12;0.34447563;0.621791;-0.17528342;-9.088169;920;161;968;300;1
1.54764E+12;0.5499532;0.55791193;0.13770647;-10.422123;935;113;970;327;1
1.54764E+12;0.49565604;0.7282561;0.24097762;-9.220913;929;67;971;363;1
1.54764E+12;0.6942047;0.93640405;0.22074924;-7.6882124;934;24;969;390;1
1.54764E+12;0.75808376;1.125912;0.31976178;-13.3823805;940;27;972;421;1
1.54764E+12;0.5094965;0.70005155;0.22553144;-10.626741;939;42;962;431;1
1.54764E+12;0.83367395;0.54035395;-0.08958775;-9.540166;944;91;965;435;1
1.54764E+12;1.4772466;0.19486602;-0.18060666;-4.330498;937;90;965;401;1
1.54764E+12;0.56751126;0.28483772;-0.47286206;-12.64196;948;121;969;426;1
1.54764E+12;0.5781578;0.33913493;-0.5117131;-10.658009;946;63;970;370;1
1.54764E+12;0.69314003;0.62924355;-0.3530801;-11.667376;944;107;971;359;1
1.54764E+12;1.0013652;0.441865;0.043476153;-9.7427635;947;67;971;385;1
1.54764E+12;0.82889175;0.67662925;0.33412582;-10.765126;946;6;970;433;1
1.54764E+12;0.5009793;0.35562828;0.2681175;-11.214422;950;5;970;450;1
1.54764E+12;0.71603876;0.4786042;0.17709856;-10.030623;952;13;969;454;1
1.54764E+12;0.95664984;0.65640086;0.22979005;-8.486928;949;21;967;489;1
1.54764E+12;0.63458425;0.23319344;0.23352505;-9.844766;947;1;966;493;1
1.54764E+12;0.20181242;0.34658748;0.07328638;-11.921065;951;39;965;479;1
1.54764E+12;0.30773646;0.18954276;-0.086393796;-10.603508;954;58;965;477;1
1.54764E+12;0.46211082;0.28270844;0.2180789;-9.143639;952;43;963;496;1
1.54764E+12;0.46797514;0.18528415;0.3256086;-7.7728715;948;26;961;502;1
1.54764E+12;0.10758209;-0.18039723;-0.18540633;-11.485809;952;40;966;464;1
1.54764E+12;0.28059658;-0.1484577;-0.39301324;-10.306789;954;77;964;447;1
1.54764E+12;0.23109904;0.3098483;-0.1390853;-8.943214;950;142;959;478;1
1.54764E+12;0.3929085;0.22041763;-0.1390853;-8.551399;939;295;961;495;1
1.54764E+12;0.28218484;0.15866788;-0.1555961;-9.237673;931;328;961;504;1
1.54764E+12;0.4887271;0.121946156;-0.18167132;-8.416088;921;339;960;528;1
1.54764E+12;0.6404486;0.07616617;-0.26364943;-7.7468038;881;356;962;535;1
1.54764E+12;0.2789909;0.01813397;-0.27057838;-10.304233;886;381;964;519;1
1.54764E+12;0.030927233;0.14163347;0.09086184;-9.289559;916;378;964;519;1
1.54764E+12;0.07031932;-0.015917404;0.17655751;-6.977345;921;388;963;504;1
1.54764E+12;0.15016812;0.05539675;0.232984;-7.530272;898;415;961;507;1
1.54764E+12;0.47701594;0.047944196;0.1052259;-6.2949114;888;412;954;523;1
1.54764E+12;0.53344244;-0.14952235;-0.14814354;-8.117033;892;415;955;519;1
1.54764E+12;0.3231826;-0.12077679;0.043476153;-9.12187;909;406;962;479;1
1.54764E+12;-0.25864035;-0.21872467;0.32454398;-7.911132;921;396;963;482;1
1.54764E+12;-0.060615286;-0.006335545;0.17496926;-8.100111;924;394;958;487;1
1.54764E+12;0.45732862;0.03890339;0.23991296;-8.672498;923;386;964;479;1
1.54764E+12;0.5382421;0.16079718;0.33625513;-7.988034;922;365;962;502;1
1.54764E+12;0.014433873;0.109693944;0.40439278;-8.57062;930;346;960;509;1
1.54764E+12;-0.06646214;-0.09628981;0.24682446;-8.935458;932;339;965;505;1
1.54764E+12;0.10864674;0.01813397;0.46136034;-7.938905;916;377;963;507;1
1.54764E+12;0.19968311;-0.00153589;0.60828215;-8.571079;901;365;963;514;1
1.54764E+12;0.2454631;-0.17294468;0.8126951;-7.501005;911;324;962;510;1
1.54764E+12;-0.063268185;-0.4018446;0.51565754;-8.172349;932;259;963;490;1
1.54764E+12;0.2454631;-0.70739937;0.24310692;-7.038484;930;243;966;417;1
1.54764E+12;0.32637656;-0.8484744;0.17603391;-8.321584;928;285;967;408;1
1.54764E+12;-0.1447227;-0.874026;0.12226032;-8.914972;925;297;967;434;1
1.54764E+12;-0.18357372;-0.8958601;0.31550318;-9.589353;934;346;966;423;1
1.54764E+12;-0.17025687;-0.69783497;0.036023594;-7.864665;928;371;962;469;1
1.54764E+12;-0.1521578;-1.3419487;-0.1555961;-8.314248;910;445;967;459;1
1.54764E+12;-0.14418165;-1.5862774;0.40812778;-8.371125;924;443;968;446;1
1.54764E+12;-0.5721713;-1.3334141;0.60189426;-7.449214;927;449;964;470;1
1.54764E+12;-0.47528806;-1.2152379;0.49968776;-6.6227355;919;450;964;454;1
1.54764E+12;-0.10478957;-1.1284776;0.3586128;-6.3941655;898;415;967;421;1
1.54764E+12;-0.48115236;-1.1683933;0.49169415;-5.8755145;895;413;967;408;1
1.54764E+12;-0.52797955;-1.2259018;0.5885774;-5.6664534;861;379;968;372;1
1.54764E+12;-0.06380924;-1.0433055;0.6641676;-5.894075;766;304;968;373;1
1.54764E+12;0.15070918;-0.8623148;0.5417327;-5.6762404;714;325;967;405;1
1.54764E+12;0.20552997;-1.0401115;0.50447;-6.19243;832;334;967;433;1
1.54764E+12;0.31520647;-0.7734252;0.63383377;-7.3049297;843;361;965;468;1
1.54764E+12;0.37215656;-0.5801824;0.76637405;-5.8834057;846;397;962;477;1
1.54764E+12;0.44509387;-0.75797904;0.6258402;-4.6557746;865;396;951;535;1
1.54764E+12;0.234293;-0.8633795;0.8334471;-6.7016196;892;382;949;567;1
1.54764E+12;-0.12182398;-0.63395596;0.93725926;-7.4155803;902;377;944;571;1
1.54764E+12;0.10119419;-0.59774035;0.8148244;-8.356012;907;372;952;554;1
1.54764E+12;0.27260298;-0.62648594;0.7855378;-7.1434264;922;363;940;560;1
1.54764E+12;0.6596123;-0.42633158;0.72965235;-9.42647;922;397;952;559;1
1.54764E+12;0.50682616;-0.034540065;0.9330007;-6.858938;931;434;944;575;1
1.54764E+12;0.38121483;0.38011527;1.0405304;-9.044231;907;505;944;575;1
1.54764E+12;0.449335;0.4179191;1.1219674;-8.0352;895;522;956;529;1
1.54764E+12;0.36098644;0.9970717;1.1645535;-8.433365;836;537;950;532;1
1.54764E+12;0.22310543;0.7261268;1.0793815;-7.7403393;794;550;933;553;1
1.54764E+12;0.32211795;0.58559287;0.6237109;-7.6757817;820;547;947;531;1
1.54764E+12;0.16613789;0.6079505;0.7993783;-8.850042;833;548;953;539;1
1.54764E+12;-0.15643387;0.470087;0.7136826;-6.275088;865;538;942;461;1
1.54764E+12;-0.36084682;-0.15803957;0.18826866;-11.47901;924;504;958;425;1
1.54764E+12;0.053302355;-0.13357005;0.3602185;-10.864294;920;503;963;256;1
1.54764E+12;0.090024084;0.55204767;1.1411312;-8.6234255;891;520;964;270;1
1.54764E+12;-0.4619712;0.047420595;0.9734574;-8.681385;920;523;962;301;1
1.54764E+12;-0.72548103;0.08840092;0.75307465;-11.140019;910;508;964;306;1
1.54764E+12;-0.12341223;0.1804845;0.50340533;-9.056011;916;510;965;281;1
1.54764E+12;-0.4869992;0.40831977;0.6950425;-9.175731;918;515;962;297;1
1.54764E+12;-0.62114525;0.30452505;0.60828215;-9.108003;915;513;959;333;1
1.54764E+12;-0.5977229;-0.043598324;0.23724261;-10.685887;920;488;965;332;1
1.54764E+12;-0.15908676;0.39289108;0.33466688;-12.589517;923;492;968;285;1
1.54764E+12;-0.27246335;0.80436987;0.6199933;-7.743068;901;507;966;291;1
1.54764E+12;-0.5189387;0.530231;0.36980036;-9.3004875;917;500;967;305;1
1.54764E+12;-0.8851786;0.45251152;0.4059985;-9.176027;909;491;966;318;1
1.54764E+12;-0.8883726;0.3055897;0.60028857;-9.800847;911;495;967;352;1
1.54764E+12;-0.75422657;0.01706932;0.5518557;-9.860079;917;480;968;371;1
1.54764E+12;-0.4140619;0.08307767;0.64873886;-10.665335;919;474;969;352;1
1.54764E+12;-0.51680946;0.4588994;0.96919876;-9.432082;927;480;968;360;1
1.54764E+12;-0.76433206;0.72506213;0.68013734;-11.692371;928;493;966;383;1
1.54764E+12;0.08895943;0.67767644;0.18720402;-10.286908;921;501;970;310;1
1.54764E+12;-0.18783234;0.7660425;0.43900266;-11.078038;916;523;969;302;1
1.54764E+12;-0.7260046;1.2153251;0.070092425;-14.650484;919;518;966;291;1
1.54764E+12;0.12250466;1.2861332;0.11854276;-12.489507;881;520;970;236;1
1.54764E+12;-0.4742234;0.99974203;-0.18008307;-12.375791;887;490;968;245;1
1.54764E+12;-0.75900877;0.9353219;-0.043807764;-10.401801;898;469;968;293;1
1.54764E+12;-1.0352944;0.18900171;-0.3089058;-7.9341354;917;436;966;357;1
1.54764E+12;-0.038781215;0.7585899;-0.6751457;-12.966489;924;433;968;330;1
1.54764E+12;0.4898092;0.60582125;-0.8422959;-10.321001;920;457;970;225;1
1.54764E+12;0.052237704;0.07189011;-0.7235786;-10.186141;910;479;968;187;1
1.54764E+12;0.001134464;0.16985545;-0.39620718;-12.258131;885;512;969;198;1
1.54764E+12;0.410484;0.4961622;-0.12524483;-10.38532;854;536;969;246;1
1.54764E+12;0.14486232;0.51904345;-0.06668903;-8.525542;842;543;967;286;1
1.54764E+12;0.001134464;0.7862708;0.17549285;-8.086741;748;546;961;359;1
1.54764E+12;-0.44760713;0.59517473;-0.13323843;-5.8695197;746;550;961;378;1
1.54764E+12;-0.18996164;-0.18306759;-0.42121777;-7.482512;842;535;957;377;1
1.54764E+12;-0.07178539;0.07934267;-0.65331167;-8.219726;872;538;957;377;1
1.54764E+12;0.22310543;0.4748692;-0.8705004;-9.225673;797;548;956;374;1
1.54764E+12;0.32372367;0.14960963;-0.75605917;-8.78785;826;546;961;368;1
1.54764E+12;-0.049427725;-0.001553343;-0.7171907;-7.7902246;874;530;961;318;1
1.54764E+12;-0.35976472;0.07082546;-0.5697453;-7.709808;889;518;960;311;1
1.54764E+12;0.107058495;0.08201302;-0.61391956;-7.10239;884;504;961;328;1
1.54764E+12;0.15337953;0.043685593;-0.41908845;-6.4230113;889;503;957;331;1
1.54764E+12;-0.17132153;-0.06330309;-0.32859313;-4.071838;892;502;946;343;1
1.54764E+12;0.15603243;0.13576916;-0.59210294;-6.12048;902;471;951;342;1
1.54764E+12;-0.0808262;-0.07288495;-0.6085963;-6.758477;911;472;952;329;1
1.54764E+12;0.20872392;0.14110987;-0.67354;-7.5033517;909;476;952;271;1
1.54764E+12;0.012845623;0.08201302;-0.5356765;-7.4290257;915;482;951;238;1
1.54764E+12;-0.0765676;0.16664404;-0.6160489;-7.215674;920;473;947;282;1
1.54764E+12;0.16722;0.44718826;-0.67621034;-5.4483504;904;482;952;319;1
1.54764E+12;-0.08562585;0.22361158;-0.65437627;-6.3891954;915;469;953;321;1
1.54764E+12;0.068207465;0.5403365;-0.7768111;-7.1136327;898;476;955;333;1
1.54764E+12;0.18903661;0.3838328;-0.5266182;-6.499367;916;478;957;312;1
1.54764E+12;0.46106362;0.46422267;-0.41217697;-5.009513;905;472;947;353;1
1.54764E+12;0.21671753;0.5642999;-0.46008626;-4.7499237;906;432;964;341;1
1.54764E+12;0.2300344;0.124058;-0.41482985;-7.2779326;919;417;959;347;1
1.54764E+12;-0.29855603;0.46209338;-0.20722294;-8.707913;934;409;965;348;1
1.54764E+12;-0.26394615;0.46155232;-0.042743113;-8.606073;929;443;964;379;1
1.54764E+12;0.80068725;0.9640675;0.13983577;-8.111316;912;448;965;402;1
1.54764E+12;0.23535764;0.3082426;0.24843016;-5.111238;941;447;963;420;1
1.54764E+12;0.31679472;0.1219287;0.19678587;-5.4693146;941;382;948;411;1
1.54764E+12;-0.51680946;1.1349527;-0.031031953;-10.333824;944;396;964;442;1
1.54764E+12;0.48713884;0.3162362;-0.035814155;-7.807434;941;365;966;408;1
1.54764E+12;0.53717744;0.6846054;-0.01452114;-8.993282;936;300;967;424;1
1.54764E+12;0.81398666;0.56482345;0.14622368;-9.012599;930;229;965;455;1
1.54764E+12;0.41634828;0.4274835;0.006213372;-8.510621;944;268;965;450;1
1.54764E+12;0.26356217;0.23745205;-0.12472123;-8.9447565;946;216;966;440;1
1.54764E+12;0.70806265;0.29972538;0.072221726;-8.499952;940;108;964;456;1
1.54764E+12;0.14432128;0.010681415;0.22713715;-7.0458865;947;138;963;473;1
1.54764E+12;0.8278271;0.24383995;0.0376293;-10.995889;945;110;965;451;1
1.54764E+12;0.5361128;0.008552114;-0.12259193;-11.195345;944;108;966;453;1
1.54764E+12;0.5382421;0.06443755;0.049864057;-9.016832;951;187;963;455;1
1.54764E+12;0.96038485;0.16132078;0.116937056;-8.350363;951;97;966;444;1
1.54764E+12;1.1413755;-0.3172136;0.09564404;-6.391226;950;106;963;437;1
1.54764E+12;0.81293947;-0.21394245;-0.24928537;-8.579919;953;168;962;435;1
1.54764E+12;0.32372367;0.0633729;-0.53354716;-12.058665;955;206;967;449;1
1.54764E+12;0.9614495;0.55791193;-0.15772541;-10.053195;955;211;967;449;1
1.54764E+12;1.2733922;0.64947194;0.009407325;-8.936453;954;220;962;451;1
1.54764E+12;1.1041127;0.14056882;0.08286823;-8.390575;954;247;963;450;1
1.54764E+12;1.0806904;0.07721337;0.03656465;-7.9860225;954;283;959;452;1
1.54764E+12;1.1339229;0.037821285;-0.007068583;-8.861247;954;304;960;440;1
1.54764E+12;1.0785611;0.09531243;-6.81E-04;-8.625734;955;316;952;448;1
1.54764E+12;0.926316;0.035168383;-0.05445427;-8.829998;956;337;954;449;1
1.54764E+12;0.2971074;0.006422812;-0.2812249;-8.6270275;955;339;943;454;1
1.54764E+12;0.69687504;0.065502204;-0.3089058;-6.664002;956;353;942;450;1
1.54764E+12;0.7325496;0.2518161;-0.18167132;-9.422764;957;366;953;445;1
1.54764E+12;0.8283682;0.085730575;-0.17795376;-6.7572703;955;352;950;424;1
1.54764E+12;0.548365;0.02984513;-0.426541;-5.8012466;955;368;952;404;1
1.54764E+12;-4.54E-04;-0.03614577;-0.6389476;-9.1473255;957;357;953;365;1
1.54764E+12;0.21886429;-0.011658799;-0.6400122;-7.5808277;957;367;951;356;1
1.54764E+12;0.7389375;0.31091297;-0.63788295;-8.064993;956;362;950;365;1
1.54764E+12;0.45519933;0.37372735;-0.6245661;-7.87383;956;363;948;396;1
1.54764E+12;0.17680185;0.5147849;-0.6336243;-7.4443297;956;356;946;409;1
1.54764E+12;0.36151004;0.3141069;-0.6330833;-5.8252554;954;336;950;374;1
1.54764E+12;-0.002583087;0.16877334;-0.48563787;-7.3396745;953;338;955;336;1
1.54764E+12;-0.19209094;0.011746066;-0.3770435;-8.606302;955;325;957;300;1
1.54764E+12;-0.19422024;0.28110272;-0.28920105;-9.094566;956;292;959;299;1
1.54764E+12;0.25132743;0.53288394;-0.13163273;-6.724173;949;269;961;312;1
1.54764E+12;0.66921157;0.6782175;-0.2876128;-7.735742;948;225;963;356;1
1.54764E+12;0.30668926;0.3449818;-0.4132416;-8.492674;951;244;964;350;1
1.54764E+12;0.11025245;0.16770868;-0.24235642;-8.38232;951;260;963;347;1
1.54764E+12;-0.46038294;0.17676695;-0.22160445;-9.16215;953;283;964;372;1
1.54764E+12;-0.07604399;0.075625114;-0.40631264;-8.208425;950;287;965;355;1
1.54764E+12;0.23696335;0.110758595;-0.45741588;-7.6681685;944;302;964;363;1
1.54764E+12;0.4275184;0.016004669;-0.45156905;-5.547308;943;312;964;341;1
1.54764E+12;0.21512929;0.19912462;-0.19818214;-7.919157;947;296;964;319;1
1.54764E+12;0.31785935;0.47006953;-0.043807764;-6.5922046;942;307;963;354;1
1.54764E+12;-0.13299409;0.12672836;-0.14814354;-7.8291163;944;283;964;334;1
1.54764E+12;-0.025464354;-0.019652408;-0.17156586;-7.3306146;943;240;967;190;1
1.54764E+12;-0.06218608;-0.1974491;0.2159496;-8.495441;945;155;968;127;1
1.54764E+12;0.14540339;0.059655353;0.42196825;-7.7746916;943;115;969;187;1
1.54764E+12;0.2880666;0.3854385;0.11960741;-6.387682;924;132;968;293;1
1.54764E+12;0.26036823;-0.16922712;-0.19444713;-8.9250765;927;158;970;294;1
1.54764E+12;-0.06005678;-0.4705233;0.1052259;-10.903626;943;115;970;307;1
1.54764E+12;-0.17664477;-0.35182348;0.4943645;-9.302344;944;91;969;339;1
1.54764E+12;-0.036651913;-0.15858062;0.40758675;-6.2500157;937;136;965;376;1
1.54764E+12;0.43179446;-0.18306759;0.02591814;-6.932047;920;153;969;390;1
1.54764E+12;0.1698729;-0.53014374;0.024312437;-9.163529;929;154;969;390;1
1.54764E+12;0.16828464;-0.70261717;0.31443852;-7.4743624;932;153;970;335;1
1.54764E+12;-0.17877407;-0.8277224;0.6348984;-8.123852;940;170;970;309;1
1.54764E+12;-0.31663764;-0.51045644;0.505011;-7.328077;932;184;969;371;1
1.54764E+12;0.12889257;-0.66003114;0.2723761;-7.026829;924;180;969;387;1
1.54764E+12;0.20394172;-0.7478736;0.30272737;-5.903393;920;141;969;385;1
1.54764E+12;-0.030787608;-1.0992084;0.24949482;-6.907607;921;82;969;385;1
1.54764E+12;-0.160675;-1.3238497;0.35489523;-6.456405;920;56;969;357;1
1.54764E+12;-0.044087015;-1.1779925;0.46348962;-5.9211097;862;62;968;323;1
1.54764E+12;0.094300136;-0.94216365;0.51511645;-5.671452;777;65;967;321;1
1.54764E+12;0.39772564;-1.0268121;0.33625513;-5.5621905;714;97;964;350;1
1.54764E+12;0.45841074;-1.0347883;0.3607421;-5.662871;667;170;961;398;1
1.54764E+12;0.15603243;-1.0523638;0.63170445;-5.6663857;690;230;955;401;1
1.54764E+12;0.34608135;-0.916612;0.9936858;-5.15305;758;262;950;396;1
1.54764E+12;-0.26340508;-0.6786713;1.0101792;-4.2065744;765;279;928;421;1
1.54764E+12;0.14699163;-0.71167547;0.7594626;-6.104745;778;286;936;419;1
1.54764E+12;-0.079237945;-0.52162653;0.82918847;-7.0438466;811;275;941;453;1
1.54764E+12;-0.15482816;-0.5658183;0.8542165;-8.16847;867;253;952;488;1
1.54764E+12;0.12250466;-0.46467647;0.8499579;-7.294903;859;307;956;553;1
1.54764E+12;-0.12712978;-0.24429373;1.1225085;-6.157552;852;300;955;590;1
1.54764E+12;-0.0808262;-0.64725536;0.7711737;-7.2026205;863;212;961;604;1
1.54764E+12;0.09695304;-0.34595916;0.72326446;-7.5126314;863;171;962;624;1
1.54764E+12;-0.23040092;-0.050527282;0.9665284;-8.393047;869;220;963;641;1
1.54764E+12;-0.16441001;0.014940019;1.0809871;-6.041203;863;329;963;594;1
1.54764E+12;-0.120741874;-0.11547098;1.1230321;-6.8167996;857;383;959;593;1
1.54764E+12;-0.35231215;-0.249617;0.93512994;-8.452337;879;363;960;557;1
1.54764E+12;0.22258183;0.12885766;0.97452205;-8.051059;877;343;963;518;1
1.54764E+12;-0.11170107;0.21774727;1.1001508;-6.9247594;880;315;963;540;1
1.54764E+12;-0.2570172;-0.015393804;1.196493;-7.333009;901;313;965;541;1
1.54764E+12;-0.44813073;-0.20064305;0.8286649;-8.665459;903;312;962;549;1
1.54764E+12;-0.269793;-0.20703095;0.7642448;-9.231515;911;283;968;479;1
1.54764E+12;-0.023335053;-0.21394245;0.81908303;-7.6217785;906;252;966;522;1
1.54764E+12;-0.5577898;-0.2517463;1.0517005;-8.101682;911;249;965;555;1
1.54764E+12;-0.49017572;-0.17828538;0.7392342;-6.864042;923;228;966;585;1
1.54764E+12;-0.42151445;-0.020176006;0.47839475;-8.594265;915;247;966;611;1
1.54764E+12;-0.46355945;0.14748032;0.6114761;-8.305122;914;276;963;618;1
1.54764E+12;-0.31398472;0.5238431;0.8377057;-8.021016;902;291;963;603;1
1.54764E+12;-0.48591712;0.33272958;0.684937;-7.7421207;891;321;963;609;1
1.54764E+12;-0.39009854;0.084665924;0.33944908;-8.243907;895;318;963;600;1
1.54764E+12;-0.21177825;0.04420919;0.33786082;-7.9943447;886;342;960;589;1
1.54764E+12;-0.26446974;0.3817035;0.6785491;-6.8429155;869;334;957;581;1
1.54764E+12;-0.38158134;0.06604326;0.51885146;-7.2870975;848;327;958;559;1
1.54764E+12;-0.407674;-0.24907593;0.29846877;-5.9073863;837;311;960;561;1
1.54764E+12;-0.58866465;-0.17189747;0.4102571;-6.9080667;857;311;958;565;1
1.54764E+12;-0.7291986;0.12512265;0.44165558;-6.3117285;849;332;956;543;1
1.54764E+12;-0.73132783;-0.089919366;0.20797344;-6.5300894;847;345;955;539;1
1.54764E+12;-0.69832367;-0.37950438;0.19891517;-6.98449;798;355;951;554;1
1.54764E+12;-0.60037583;-0.51897365;0.31550318;-8.75277;871;309;949;576;1
1.54764E+12;-0.35231215;-0.23577653;0.5630258;-5.7914877;652;376;947;591;1
1.54764E+12;-0.67116636;-0.36779323;0.8174773;-5.7603917;731;389;937;611;1
1.54764E+12;-0.8085063;-0.18839084;0.8164127;-6.2057424;706;401;930;624;1
1.54764E+12;-0.4513247;-0.2964616;0.46081927;-6.8458652;706;392;950;627;1
1.54764E+12;-0.3304781;-0.3406359;0.47678906;-6.93312;675;371;956;624;1
1.54764E+12;-0.28736845;-0.29698524;0.67162013;-5.668646;723;344;960;626;1
1.54764E+12;-0.583865;-0.49288097;0.7168765;-6.4608684;833;275;962;627;1
1.54764E+12;-0.61208695;-0.38002798;0.39215803;-5.9835315;850;172;965;628;1
1.54764E+12;-0.50082225;-0.6951646;0.10363765;-7.1217637;873;165;967;623;1
1.54764E+12;-0.17823303;-0.57327086;0.14035937;-7.921264;893;206;968;618;1
1.54764E+12;-0.24424137;-0.30604348;0.2223375;-6.141616;900;242;968;629;1
